"","id","lat","lon","wiki","name","alt_names","place_id","place_name","startmin","startmax","endmin","endmax","description","sources","type","architect_uri"
"3053","569","52.152833333333","5.3865611111111","http://nl.wikipedia.org/wiki/Slijkpoort","Slijkpoort","","1664","Amersfoort","0","0","0","0","","","http://vocab.getty.edu/aat/300005080",""
"3054","1078","0","0","","Slijpmolen","","0","Amsterdam","0","0","0","0","","","",""
"3055","1612","52.6077","6.47807","","sloop 1996","","1546","Dedemsvaart","1925","0","1996","0","Sloop 1996 voor nieuwbouw.","","http://vocab.getty.edu/aat/300007391",""
"3056","447","51.922594444444","4.5811888888889","http://nl.wikipedia.org/wiki/Slot_Capelle","Slot Capelle","","1105","Capelle aan den IJssel","0","0","0","0","","","",""
"3057","276","51.552578","4.796867","http://nl.wikipedia.org/wiki/Slot_Grimhuijsen","Slot Grimhuijsen","","1704","Ulvenhout","1400","0","1904","0","","","",""
"3058","67","53.048797222222","5.6811333333333","http://nl.wikipedia.org/wiki/Slot_Loynga","Slot Loynga","","3505","Loënga","0","0","0","0","","","",""
"3059","143","51.885577777778","6.3898472222222","http://nl.wikipedia.org/wiki/Slot_Ulft","Slot Ulft","","1586","Voorst","0","0","0","0","","","",""
"3060","440","51.868441666667","4.4078944444444","http://nl.wikipedia.org/wiki/Slot_Valckesteyn","Slot Valckesteyn","","2363","Poortugaal","0","0","0","0","","","",""
"3061","1299","52.3771","4.84488","","Sloterdijk","","3594","Amsterdam","1890","0","0","0","Hulpkerk tot 1923, gesloopt","","http://vocab.getty.edu/aat/300007391",""
"3062","1289","52.3423","4.79781","","Sloterkerk","","3594","Amsterdam","1600","1700","1860","0","Sinds de 12e eeuw heeft op deze plaats een kerkgebouw gestaan. De eerste kerk was ruim en bezat een hoog en groot koor. Deze kerk werd tijdens de 80 jarige oorlog (1568 - 1648) in 1572 grotendeels verwoest. Toen in 1583 Sloten tot de Reformatie overging maakte men alleen het nog resterende schip van de kerk voor de protetstantse eredienst geschikt.
In 1654 werd het kerkgebouw vergroot en verder verfraaid. Wat nog restte van het koor werd afgebroken. In 1857 was het derde kerkgebouw zo ernstig vervallen, dat tot totale nieuwbouw werd besloten. In 1861 werd de huidige kerk, een Waterstaatskerkje naar ontwerp van P.J. Hamer, in gebruik genomen, waarbij het Knipscheerorgel uit het oude kerkgebouw bewaard is gebleven.","","http://vocab.getty.edu/aat/300007466",""
"3063","1260","52.3783","4.85754","","Slotervaart","","3594","Amsterdam","1923","0","1954","0","Houten hulpkerk, buiten gebruik geraakt en gesloopt in 1954","","http://vocab.getty.edu/aat/300007391",""
"3064","670","52.092608333333","5.1110888888889","http://nl.wikipedia.org/wiki/Smakkelaarsbrug","Smakkelaarsbrug","","3295","Utrecht","1664","0","1970","0","","","",""
"3065","621","52.085413888889","5.1192277777778","http://nl.wikipedia.org/wiki/Smeetoren","Smeetoren","","3295","Utrecht","0","0","0","0","","","http://vocab.getty.edu/aat/300004847",""
"3066","580","52.138147222222","5.033675","http://nl.wikipedia.org/wiki/Snaafburg","Snaafburg","","2064","Maarssen","0","0","0","0","","","",""
"3067","975","52.378413405343","4.6336596295153","","Soep Locaal en Vergaderkamer der Plaatselijke School Comm.","","2907","Haarlem","0","0","0","0","","","http://vocab.getty.edu/aat/300006495",""
"3068","592","52.142806","5.031274","http://nl.wikipedia.org/wiki/Soetendaal","Soetendaal","","2064","Maarssen","0","1719","1771","0","","","",""
"3069","2873","51.3837","5.71449","","Sonnehove","","2745","Someren","0","0","0","0","Kapel gesloopt 2004,  verzorgingshuis vernieuwd.","","http://vocab.getty.edu/aat/300007391",""
"3070","249","52.377377777778","4.6398888888889","http://nl.wikipedia.org/wiki/Spaarnekerk","Spaarnekerk","Onze Lieve Vrouw van de Heilige Rozenkrans en de Heilige Dominicuskerk","2907","Haarlem","1883","1885","1983","1983","De kerk werd tussen 1883 en 1885 gebouwd aan het Spaarne ter vervanging van een oudere schuilkerk, die ooit was gevestigd in de bierbrouwerij ""De Drie Klaveren"". De nieuwe kerk was ontworpen door Evert Margry, een leerling van Pierre Cuypers. Margry ontwierp een driebeukige neogotische kruiskerk. Na twee jaar bouwen werd de kerk in 1885 ingewijd door bisschop Bottemanne.","","http://vocab.getty.edu/aat/300007466",""
"3071","2670","51.9161","4.43328","","Spangensekapel","","3086","Rotterdam","1922","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"3072","1000","0","0","","speelkaartenfabriek Nederland","","0","Amsterdam","0","0","0","0","","","",""
"3073","1236","51.9998","5.45992","","Spijlenark","","3337","Amerongen","1888","0","1975","0","Gesloopt in 1975.","","http://vocab.getty.edu/aat/300007391",""
"3074","1001","0","0","","Spin- en Nieuwe Werkhuis","","0","Amsterdam","0","0","0","0","","","",""
"3075","70","53.031252777778","5.6474666666667","http://nl.wikipedia.org/wiki/Spoordok_(Sneek)","Spoordok","","3504","Sneek","0","0","1937","0","","","",""
"3076","601","52.114722222222","5.1419444444444","http://nl.wikipedia.org/wiki/Spoorwegknooppunt_Blauwkapel","Spoorwegknooppunt Blauwkapel","","3295","Utrecht","0","0","1911","0","","","",""
"3077","3729","52.373538","4.632116","","Sportfondsenbad","","0","Haarlem","1933","1934","1994","0","Voor de jaren dertig van de vorige eeuw was dit een zeer modern gebouw. De glazen schuifdeuren konden geopend worden zodat het zonneterras vanuit het zwembad direct toegankelijk werd en licht en lucht kon in ruime mate binnenstromen door het beton- en staalskelet.","","http://vocab.getty.edu/aat/300007376",""
"3078","305","51.702541666667","5.3738888888889","http://nl.wikipedia.org/wiki/Sportpark_Coudewater","Sportpark Coudewater","","1596","Rosmalen","0","0","0","0","","","",""
"3079","300","51.693611111111","5.2894444444444","http://nl.wikipedia.org/wiki/Sportpark_De_Hooge_Donken","Sportpark De Hooge Donken","","1595","'s-Hertogenbosch","0","0","0","0","","","",""
"3080","377","52.521666666667","6.1205555555556","http://nl.wikipedia.org/wiki/Sportpark_De_Vrolijkheid","Sportpark De Vrolijkheid","","1182","Zwolle","0","0","0","0","","","",""
"3081","42","52.967424","5.914442","http://nl.wikipedia.org/wiki/Sportpark_Noord","Sportpark Noord","","3523","Heerenveen","0","1928","1994","0","","","",""
"3082","87","53.040277777778","5.652175","http://nl.wikipedia.org/wiki/Sportpark_Noorderhoek","Sportpark Noorderhoek","","3504","Sneek","0","0","0","0","","","",""
"3083","554","52.008459","4.362492","http://nl.wikipedia.org/wiki/Sprengmolen","Sprengmolen","","2138","Delft","15","0","1702","0","","","",""
"3084","468","52.078888888889","4.3136111111111","http://nl.wikipedia.org/wiki/Spuipoort","Spuipoort","","1245","'s-Gravenhage","0","0","0","0","","","http://vocab.getty.edu/aat/300005080",""
"3085","881","0","0","","Spuipoort","","0","Dordrecht","0","0","0","0","","","http://vocab.getty.edu/aat/300005080",""
"3086","2038","51.3006","5.89501","","St Aloysiusgesticht","","2946","Heibloem","0","0","0","0","Buiten gebruik 1954, sloop 1965.","","http://vocab.getty.edu/aat/300007391",""
"3087","2550","51.7713","5.52155","","St Anna","","3249","Oss","1913","0","0","0","Oorspronkelijk Klooster, 1913 met ziekenhuis, vergroot.","","http://vocab.getty.edu/aat/300007391",""
"3088","1392","52.574","4.65516","","St Antonius","","2268","Bakkum","1932","0","0","0","Voormalige kapel van het Medisch Kinderhuis. Gesloopt.","","http://vocab.getty.edu/aat/300007391",""
"3089","3110","51.6407","5.65714","","St Antonius","","1848","Volkel","1914","0","0","0","Uitbreiding 1924, sloop voor nieuwbouw Verzorgingshuis.","","http://vocab.getty.edu/aat/300007391",""
"3090","3004","52.0847","5.14284","","St Antoniusgasthuis","","3295","Utrecht","1910","0","0","0","Voormalige kapel Ziekenhuis Antonius (nu Nieuwegein), sloop.","","http://vocab.getty.edu/aat/300007391",""
"3091","2821","51.9109","6.38168","","St Clara","","1578","Silvolde","1899","0","1983","0","Kapel Sint Clara Gesticht, gesloopt in 1983","","http://vocab.getty.edu/aat/300007391",""
"3092","2243","52.2497","5.23082","","St Jan","","2890","Laren","1760","0","1845","0","Houten schuilkerk , tot 1845. Toen de RK Parochie in 1586 haar kerk op het kerkhof kwijt raakte hield men de mis in ’t verborgene op boerderijen van parochianen. Pas in 1760 mocht men van de overheid een “echte” schuilkerk bouwen. Die stond aan wat nu de Smeekweg heet, tegenwoordig nr. 6. Een restant ervan (vm de pastorie) bestaat nog.","","http://vocab.getty.edu/aat/300007391",""
"3093","3273","52.1149","4.50366","","St Jan schuilkerk","","2644","Zoeterwoude","1729","0","1843","0","Uitbreiding en torentje 1814, buiten gebruik sinds 1843 en vervangen door nieuwbouw.","","http://vocab.getty.edu/aat/300007466",""
"3094","2853","51.312","3.38894","","St Janskerk","","2962","Sluis","0","0","0","0","","","http://vocab.getty.edu/aat/300007466",""
"3095","2220","51.3581","6.00189","","St Joseph","","3442","Koningslust","1975","0","0","0","Fransiscanenklooster, verving klooster uit 1846, buiten gebruik 1936, sloop 1970.","","http://vocab.getty.edu/aat/300007391",""
"3096","2028","50.887","5.98243","","St Joseph ziekenhuis","","1312","Heerlen","1904","0","0","0","Buiten gebruik 1968 en gesloopt. Vervangen door het De Weverziekenhuis.","","http://vocab.getty.edu/aat/300006676",""
"3097","2204","50.8666","6.0608","","St Josephkapel","","2649","Kerkrade","0","0","0","0","Kapel St. Joseph ziekenhuis,(nu Atrium), buiten gebruik 2003, sloop.
Per 1 april 2002 is de kapel van het Atriumziekenhuis gesloten. De sluiting was noodzakelijk in verband met de reorganisatie van de drie Atrium-ziekenhuizen in Brunssum, Heerlen en Kerkrade.","","http://vocab.getty.edu/aat/300007391",""
"3098","2451","52.2217","5.48116","","St Jozef","","3606","Nijkerk","1836","0","2008","0","Met kapel??, gesloopt in 2008 voor nieuwbouw.","","http://vocab.getty.edu/aat/300007391",""
"3099","1321","52.2083","5.96539","","St Liduina","","3560","Apeldoorn","1928","0","1977","0","Ziekenhuis met kapel, gesloopt in 1977.","","http://vocab.getty.edu/aat/300007391",""
"3100","1346","52.9567","6.32443","","St Nicolaas","","1753","Appelscha","0","0","1903","0","In 1903 afgebroken en vervangen door een nieuwe kerk.","","http://vocab.getty.edu/aat/300007391",""
"3101","1592","52.1065","5.11071","","St Petronella","","3295","De Bilt","0","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"3102","2608","51.7877","5.85803","","St Petrus","","3494","Puttershoek","1913","0","0","0","In 1912 is de suikerfabriek gebouwd. Er kwamen in hoofdzaak katholieke Brabanders te werken, die van oudsher het suikermakersvak kenden. De directie van de suikerfabriek ontruimde in 1913 voor hen een deel van de smederij, waarin smeerolie was opgeslagen, naast de steenkoolberg. Deze werd ingericht als kerk. Er werd een altaartje getimmerd en er werden zitbanken gemaakt. Iedere zondag rond 6 uur in de ochtend vertrok uit Dordrecht een priester per rijtuig naar het primitieve kerkje. Hij verzorgde er twee Missen, hoorde de biecht, gaf catechese en kwam al rijdend en varend 's middags weer in Dordrecht terug om zijn werk te doen in zijn Dordtse parochie. Het kerkje is in gebruik geweest tot 1966. Toen werd naar een ontwerp van architect T.Berkers de nieuwe H.Petruskerk gebouwd aan de Nassaulaan.","","http://vocab.getty.edu/aat/300007391",""
"3103","2091","51.4845","5.13634","","St. Adrianus","","1307","Hilvarenbeek","1907","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"3104","2574","51.5895","4.53075","","St. Agatha","","1246","Oudenbosch","1513","0","1882","0","","","http://vocab.getty.edu/aat/300007391",""
"3105","2932","51.8871","5.43712","","St. Agnieten","","3601","Tiel","16","0","1886","0","Voormalige kapel,  was Latijnse school, buiten gebruik in 1879, gesloopt in 1886.","","http://vocab.getty.edu/aat/300007391",""
"3106","2445","52.1963","4.75724","","St. Anna","","2670","Nieuwveen","1559","0","1831","0","Voor de reformatie rooms-katholieke Sint-Annakerk, gesloopt in 1831, vervangen door nieuwe kerk.","","http://vocab.getty.edu/aat/300007391",""
"3107","1328","52.2143","5.96246","","St. Anthony","","3560","Apeldoorn","0","0","0","0","Tot 1806, daarna gesloopt.","","http://vocab.getty.edu/aat/300007391",""
"3108","1764","51.4404","5.48733","","St. Antonius van Padua","","1101","Eindhoven","1909","0","1971","0","","","http://vocab.getty.edu/aat/300007391",""
"3109","1529","51.5858","4.77423","","St. Barbara","","3622","Breda","1869","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"3110","1079","0","0","","St. Catharinakerk","","0","Amsterdam","0","0","0","0","","","http://vocab.getty.edu/aat/300007466",""
"3111","1205","52.6333","4.74706","","St. Dominicus","","2348","Alkmaar","1866","0","1985","0","opname JvN 11-08-1969
Voormalige R.K. parochiekerk St. Dominicus aan de Laat in Alkmaar, gebouwd tussen 1863 en 1866 ter vervanging van een schuilkerk van de Paters Dominicanen. Dit was - na de St. Laurentiuskerk aan het Verdronkenoord - de tweede rooms-katholieke kerk in de binnenstad van Alkmaar, ontstaan na het herstel van de bisschoppelijke hiërarchie (1853). Beide kerkgebouwen werden ontworpen door de bekende Roermondse bouwmeester P.J.H. Cuypers (1827-1921). De St. Dominicuskerk was een belangrijk werk uit Cuypers' eerste periode (ca. 1850-'70). Het was een driebeukige kruisbasiliek met galerijen en kruisingstoren, geïnspireerd op de vroege Franse gotiek. Door het vrijwel vierkante bouwkavel, tussen de Laat en de Breedstraat gelegen, had de kerk een sterk centraliserende plattegrond en opzet. Dit was als zodanig één van de eerste voorbeelden van Cuypers' stedenbouwkundig goed ingepaste kerken op een klein en ongunstig bouwterrein, waarmee hij later nog vaak zou uitblinken. Hoofdopzichter bij de bouw was Cuypers' leerling E.J. Margry (1841-1891), voor wiens latere oeuvre dit kerkontwerp een belangrijke inspiratiebron was. In de loop van de decennia na de voltooiing werd de kerk inwendig verfraaid en beschilderd door de Amsterdamse kunstschilder Jan Dunselman (1863-1931). De inventaris was afkomstig uit het atelier Cuypers &amp; Stolzenberg te Roermond.
Tot de inventaris behoorden onder andere een hoofdaltaar en preekstoel, ontworpen door Cuypers. Deze zijn echter in de jaren 1960 bij aanpassing van het koor aan moderne liturgische eisen uit de kerk verwijderd (zie oude en recentere interieurfoto's op pagina Wikimedia Commons).
De kerk werd in 1974 buiten gebruik gesteld, officieel wegens bouwvalligheid, vermoedelijk echter ook wegens het afgenomen aantal kerkgangers, die daarna terecht konden in de relatief nabij gesitueerde St. Laurentiuskerk, de eerdere kerk in de Alkmaarse binnenstad naar ontwerp van architect P.J.H. Cuypers. 
Hierna volgde een periode van leegstand en verval. Het meubilair is na de buitengebruikstelling grotendeels verwijderd. Intussen was deze kerk in 1973 (in een grote ""ronde"" van belangrijke 19e-eeuwse kerkgebouwen) aangewezen tot (voorlopig) Rijksmonument. Vermoedelijk in verband hiermee hebben, na de sluiting,  in het interieur consolidatiewerkzaamheden plaatsgevonden, om de constructie te verstevigen.
Intussen bestond er geen plan tot behoud, laat staan herbestemming.","","http://vocab.getty.edu/aat/300007391",""
"3112","1243","52.1564","5.39334","","St. Elisabeth","","1664","Amersfoort","1907","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"3113","2116","51.0484","5.82436","","St. Eugeria","","2814","Holtum","1901","0","0","0","Zusters van de Goddelijke Voorzienigheid, sloop kapel in 1976.","","http://vocab.getty.edu/aat/300007391",""
"3114","2136","52.6407","5.05599","","St. Franciscus","","3614","Hoorn","0","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"3115","1389","51.5041","5.74364","","St. Fransiscus","","2090","Bakel","0","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"3116","1566","52.2701","5.15879","","St. Gerarduskapel","","1331","Bussum","1924","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"3117","1622","52.0142","4.35565","","St. Hippolytus","","2138","Delft","1835","0","1886","0","","","http://vocab.getty.edu/aat/300007391",""
"3118","1623","52.014","4.35613","","St. Hippolytus","","2138","Delft","1886","0","1971","0","","","http://vocab.getty.edu/aat/300007391",""
"3119","3272","52.1094","4.50373","","St. Jan Onthoofding","","2644","Zoeterwoude","1904","0","0","0","Neogotische kerk met hoge toren. Op 12 juni 1964 breekt er brand uit in de Sint-Jan door soldeerwerkzaamheden aan de dakgoten. Van de kerk blijft niet veel over, maar als door een wonder staan de muren rond het hoogaltaar nog overeind en wordt het altaar gespaard. Zelfs de bloemen van de trouwerij van de dag ervoor zijn ongeschonden. Voor de vieringen werd uitgeweken naar het patrionaatsgebouw. Omdat er plannen zijn voor de bouw van een tweede kerk in de nieuw te bouwen wijk Westwout, wordt besloten de kerk slecht ten dele weer op te bouwen. Het oorspronkelijke priesterkoor met de prachtige zijaltaren en glas-in-loodramen verdwijnt. Een weinig voldoening gevend resultaat, maar de kerk is in 1966 weer bruikbaar voor de eredienst. In 1964 sluit het kruisherenklooster en fuseert de parochie Heilige Kruisverheffing met de Sint Jan's Onthoofding. De kerk aan de Vrouwenweg sluit de deuren, mede gezien de bouw van de nieuwe kerk. De klokken van de parochiekerk van de Kruisheren gaan op 21 maart 1970 ingewijde Christus Dienaarkerk aan de van Swietenstraat.","","http://vocab.getty.edu/aat/300007391",""
"3120","2290","51.5757","5.36543","","St. Janskapel","","2440","Liempde","1672","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"3121","3158","51.2598","5.73805","","St. Job en St Rochus","","1974","Weert","1625","0","0","0","Sloop 1965, herbouw St Job kapel aan de Leukerschansstraat in 1988 (Achterstestraat).","","http://vocab.getty.edu/aat/300007391",""
"3122","3582","52.155008834246","4.494707582962","","St. Jorispoort","","2088","Leiden","0","0","1426","1426","In de 13e eeuw ontstond de voorstad op de Hogewoerd. Het is niet duidelijk of dit deel van de stad ooit ommuurd is geweest. Wel was er sprake van twee poortgebouwen: poort Costverloren op de Hogewoerd en de St. Jorispoort. Historische bronnen maken namelijk melding van het Sint Joris poorthuys. We lokaliseren dit poorthuis aan het einde van de St. Jorissteeg, die toegang gaf tot de St. Jorisdoelen. Veel is er niet bekend over deze poort en we weten niet hoe hij er uit zag. Na de stadsuitbreiding van 1386 en het slopen van de St. Jorisdoelen in 1426 zal de poort snel gesloopt zijn.","https://github.com/erfgoedleiden/Stadsverdediging Van Oerle 1975: 130, 268, Y.M.J. Lammers-Keijsers 2009: 17-8.","http://vocab.getty.edu/aat/300005080",""
"3123","2009","51.1789","5.89535","","St. Joseph","","1917","Heel","1909","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"3124","2050","51.4855","5.68157","","St. Joseph","","1146","Helmond","1948","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"3125","2657","51.2033","6.00165","","St. Joseph","","2281","Roermond","1897","0","0","0","Sloop 1974.","","http://vocab.getty.edu/aat/300007391",""
"3126","3065","51.3793","6.17547","","St. Joseph","","1473","Venlo","0","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"3127","1520","51.5949","4.78258","","St. Josephkapel","","3622","Breda","1966","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"3128","2308","52.2206","5.0099","","St. Ludgerus","","2219","Loenen aan de Vecht","1652","0","0","0","In de buurtschap Kerklaan. Buiten gebruik 1857, toen een nieuwe R.K. kerk in gebruik werd genomen. Gesloopt 1858.
De nieuwe kerk werd niet aan St. Ludgerus, maar aan O.L. Vrouw van de Berg Carmel gewijd.","","http://vocab.getty.edu/aat/300007391",""
"3129","3106","51.1508","6.15565","","St. Ludwig","","2595","Vlodrop","1909","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"3130","2378","53.3788","5.28374","","St. Martinus","","2620","Midsland","0","0","0","0","Vroeger hebben hier achtereenvolgens 5 kerken gestaan. Parochiekerk van Stryp. Het eerste kerkje, een houten kapelletje, gewijd aan Sint Maarten verscheen omstreeks het jaar 900. In de 11de eeuw werd de eerste stenen kerk gebouwd, die 2 keer verlengd is. De laatste kerk was een imposant bouwwerk van 41 meter lang, voorzien van een zware toren. Dit gebouw werd in de 16de eeuw afgebroken, nadat eerder een deel door brand was verwoest. Tot het begin van de 20ste eeuw is de heuvel nog in gebruik geweest als begraafplaats. De grondprofielen van de kerken zijn na de restauratie van de heuvel gemarkeerd en geven samen met het informatie op het bord een goede indruk van de oorspronkelijke bebouwing.","","http://vocab.getty.edu/aat/300007391",""
"3131","1590","52.1039","5.17276","","St. Michaelkerk","","2934","De Bilt","1894","0","1955","0","Van oudsher gingen de katholieken in De Bilt ter kerke in de O.L.Vrouw ten Hemelopneming te Utrecht (Biltstraatkerk). Door de uitbreiding van de stad werd het aantal parochianen zo groot dat de toenmalige pastoor, T.S. Roes, niets liever wilde dan dat De Bilt tot een zelfstandige parochie verheven werd. Bovendien was de afstand die de verspreid wonende katholieken naar de parochiekerk hadden af te leggen vrij groot. Pastoor Roes keek dus uit naar een priester die een nieuwe parochie wilde oprichten. Hierop reageerde Henricus Machtildis Remmers, kapelaan te Zutphen. Zijn zuster, de weduwe Wilhelmina Franken, geboren Remmers, was zeer vermogend. Mevrouw Franken-Remmers deed aan de Aartsbisschop van Utrecht het voorstel om op haar kosten een kerk met pastorie te stichten in De Bilt, alsmede een som geld te storten voor onderhoud van de pastoor. De nieuwe kerk werd gebouwd naar plannen van Alfred Tepe. Hij bouwde een neogotische kerk met drie traveeën, een dubbel transept en een westtoren. De kerk bood plaats aan 200 personen. Het werk werd gegund aan G. van Rasfel jr. te Utrecht voor de som van fl. 28.501,12,-. Hoofdopzichter was dhr. J. van Kesteren. Op 26 juli 1893 werd de eerste steen gelegd door H.B. Kok. In het voorjaar 1894 was de bouw zover gevorderd dat de kerk op 1 maart door pastoor Remmers kon worden ingezegend en op 8 mei van dat jaar plechtig kon worden geconsacreerd door Mgr. P.M. Snickers, Aartsbisschop van Utrecht. De ramen en de beschildering van het priesterkoor werden ontworpen door Otto Mengelberg. De kerk bezat een gebeeldhouwde communiebank uit de tweede helft van de achttiende eeuw, gekocht op een veiling en gerestaureerd door W. Mengelberg (onder appendix nr. I). De kerk werd in 1954-55 vervangen door de huidige kerk. De nieuwe kerk werd iets verder naar achteren (richting kerkhof) opgericht. (zie fotonr. 3957.015)
In 1955 gesloopt, en vervangen door de huidige St. Michaëlkerk.","","http://vocab.getty.edu/aat/300007466",""
"3132","3124","51.659","5.30174","","St. Pieter","","1619","Vught","0","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"3133","1245","52.1581","5.36124","","St. Rafael","","1664","Amersfoort","0","0","0","0","Voormalige Kapel Woonwagenkamp, sloop.","","http://vocab.getty.edu/aat/300007391",""
"3134","1080","0","0","","St. Sebastiaankapel","","0","Amsterdam","0","0","0","0","","","",""
"3135","2351","51.533","5.58502","","St. Servatius","","1448","Mariahout","0","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"3136","3290","52.1427","6.18393","","St. Thomaskapel","","1395","Zutphen","0","0","0","0","Gesloopt c.a. 1992.","","http://vocab.getty.edu/aat/300007391",""
"3137","1567","52.2737","5.16519","","St. Vituskapel","","1331","Bussum","1520","0","1827","0","","","http://vocab.getty.edu/aat/300007391",""
"3138","3289","52.1414","6.19531","","St. Walburgis","","1395","Zutphen","0","0","1976","0","Ziekenhuiskapel, buiten gebruik, gesloopt in 1976.","","http://vocab.getty.edu/aat/300007391",""
"3139","1287","52.3756","4.89278","","St.Geertruid","","3594","Amsterdam","1450","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"3140","1945","50.8157","5.88221","","St.Jozef","","1225","Gulpen","0","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"3141","219","52.368333333333","4.8972222222222","http://nl.wikipedia.org/wiki/Staalhof_(Amsterdam)","Staalhof","","3594","Amsterdam","0","0","0","0","","","",""
"3142","186","52.344444444444","4.95","http://nl.wikipedia.org/wiki/Stadion_De_Meer","Stadion De Meer","","3594","Amsterdam","1934","1934","1996","1996","","","http://vocab.getty.edu/aat/300007271",""
"3143","5","52.078","5.145","https://nl.wikipedia.org/wiki/Stadion_Galgenwaard","Stadion Galgenwaard","","3295","Utrecht","1936","0","1981","0","","","http://vocab.getty.edu/aat/300007271",""
"3144","344","52.206388888889","6.9025","http://nl.wikipedia.org/wiki/Stadion_Het_Diekman","Stadion Het Diekman","","1145","Enschede","0","0","0","0","","","",""
"3145","3778","53.226944","6.580278","https://nl.wikipedia.org/wiki/Stadion_Oosterpark","Stadion Oosterpark","Oosterparkstadion","0","Groningen","1933","1933","2007","2007","Stadion Oosterpark, in de volksmond ook wel Oosterparkstadion, was het voetbalstadion van de stad Groningen, gelegen in de Oosterparkwijk.

Het stadion had een capaciteit van 12.500 zitplaatsen. In de tijd dat staanplaatsen nog waren toegestaan bedroeg de capaciteit ruim 20.000. Tot halverwege het seizoen 2005 - 2006 was het Oosterpark de thuishaven van FC Groningen. De eerste wedstrijd werd hier gespeeld op 3 februari 1935 toen voetbalclub GVAV-Rapiditas -de voorloper van de FC- in het nog niet eens officieel geopende stadion speelde tegen Friesland en won met 5-3.","","",""
"3146","2735","51.8929","4.53468","","Stadionkapel","","3086","Rotterdam","0","0","0","0","Gesloopt.","","http://vocab.getty.edu/aat/300007391",""
"3147","977","52.378326842761","4.6334810885329","","Stads Armen School L.A.","","2907","Haarlem","0","0","0","0","","","http://vocab.getty.edu/aat/300006495",""
"3148","969","52.377953734686","4.6393622420174","","Stads Armen School L.B.","","2907","Haarlem","0","0","0","0","","","http://vocab.getty.edu/aat/300006495",""
"3149","955","52.383092522209","4.6366306715668","","Stads Armen School L.C.","","2907","Haarlem","0","0","0","0","","","http://vocab.getty.edu/aat/300006495",""
"3150","1081","0","0","","Stadsbestedelingenhuis","","0","Amsterdam","0","0","0","0","","","",""
"3151","8","52.091","5.118","https://nl.wikipedia.org/wiki/Stadskraan_(Utrecht)","Stadskraan bij stadhuisbrug","","3295","Utrecht","1402","0","1838","0","De Utrechtse stadskraan was een kraan in de Utrechtse binnenstad waarmee vanaf de middeleeuwen tot in de 19e eeuw goederen in en uit schepen werden geladen. In 1837 begaf deze kraan het, waarna een nieuwe stadskraan ter hoogte van de Weerdsluis werd gebouwd.","","",""
"3152","1937","53.2089","6.55753","","Stadsparkkapel","","1070","Groningen","1949","0","1969","0","Houten noodgebouw. Gesloopt in 1969 en vervangen door een stenen gebouw.","","http://vocab.getty.edu/aat/300007391",""
"3153","14","52.091","5.114","https://nl.wikipedia.org/wiki/Stadsschouwburg_Utrecht","Stadsschouwburg Vredenburg","","3295","Utrecht","1821","0","0","1941","","","http://vocab.getty.edu/aat/300007117",""
"3154","1082","0","0","","stalgebouw Keizersgracht","","0","Amsterdam","0","0","0","0","","","",""
"3155","931","52.384836929651","4.6345882197918","","Stalling voor het Garnisoen","","2907","Haarlem","0","0","0","0","","","http://vocab.getty.edu/aat/300006887",""
"3156","960","52.383644364635","4.6391040496109","","Stalling voor het Garnisoen","","2907","Haarlem","0","0","0","0","","","http://vocab.getty.edu/aat/300006887",""
"3157","64","53.311184","5.942479","http://nl.wikipedia.org/wiki/Starkenborgh_(Friesland)","Starkenborgh","","3274","Friesland","0","0","0","0","","","",""
"3158","422","53.367827777778","6.4118666666667","http://nl.wikipedia.org/wiki/Starkenborgh_(Groningen)","Starkenborgh","","3428","Groningen","0","0","0","0","","","",""
"3159","2736","51.9295","4.46145","","Statensingelkerk","","3086","Rotterdam","1934","0","0","0","","","http://vocab.getty.edu/aat/300007466",""
